sec	min	hour	od
656080	10934.7	182.2444444	0.8015
656110	10935.2	182.2527778	0.8064
656141	10935.7	182.2613889	0.8059
656171	10936.2	182.2697222	0.7988
656202	10936.7	182.2783333	0.8051
656232	10937.2	182.2866667	0.8001
656263	10937.7	182.2952778	0.8035
656293	10938.2	182.3036111	0.8031
656324	10938.7	182.3122222	0.8036
656354	10939.2	182.3205556	0.8028
656385	10939.8	182.3291667	0.8035
656415	10940.2	182.3375	0.8019
656445	10940.8	182.3458333	0.8034
656476	10941.3	182.3544444	0.8052
656506	10941.8	182.3627778	0.8
656537	10942.3	182.3713889	0.8076
656567	10942.8	182.3797222	0.798
656597	10943.3	182.3880556	0.7962
656628	10943.8	182.3966667	0.8033
656659	10944.3	182.4052778	0.8008
656689	10944.8	182.4136111	0.8048
656719	10945.3	182.4219444	0.7961
656750	10945.8	182.4305556	0.8021
656780	10946.3	182.4388889	0.8063
656811	10946.9	182.4475	0.799
656841	10947.4	182.4558333	0.8016
656872	10947.9	182.4644444	0.8001
656902	10948.4	182.4727778	0.8027
656933	10948.9	182.4813889	0.8022
656963	10949.4	182.4897222	0.8045
656994	10949.9	182.4983333	0.8001
657024	10950.4	182.5066667	0.7988
657054	10950.9	182.515	0.7998
657085	10951.4	182.5236111	0.8062
657115	10951.9	182.5319444	0.8009
657146	10952.4	182.5405556	0.8033
657176	10952.9	182.5488889	0.8
657206	10953.4	182.5572222	0.7983
657237	10954	182.5658333	0.8003
657267	10954.5	182.5741667	0.7982
657297	10955	182.5825	0.8035
657328	10955.5	182.5911111	0.8002
657358	10956	182.5994444	0.7982
657389	10956.5	182.6080556	0.8028
657419	10957	182.6163889	0.8035
657450	10957.5	182.625	0.7987
657480	10958	182.6333333	0.7986
657511	10958.5	182.6419444	0.8002
657541	10959	182.6502778	0.8045
657571	10959.5	182.6586111	0.7956
657602	10960	182.6672222	0.8006
657632	10960.5	182.6755556	0.8039
657663	10961	182.6841667	0.7979
657693	10961.5	182.6925	0.8032
657723	10962	182.7008333	0.7989
657754	10962.6	182.7094444	0.8031
657784	10963.1	182.7177778	0.803
657815	10963.6	182.7263889	0.8012
657845	10964.1	182.7347222	0.7997
657875	10964.6	182.7430556	0.7976
657906	10965.1	182.7516667	0.8001
657936	10965.6	182.76	0.7998
657967	10966.1	182.7686111	0.8052
657997	10966.6	182.7769444	0.7958
658027	10967.1	182.7852778	0.8009
658058	10967.6	182.7938889	0.8005
658088	10968.1	182.8022222	0.8033
658119	10968.6	182.8108333	0.8049
658149	10969.1	182.8191667	0.7981
658180	10969.7	182.8277778	0.8027
658210	10970.2	182.8361111	0.7975
658241	10970.7	182.8447222	0.8008
658271	10971.2	182.8530556	0.8005
658302	10971.7	182.8616667	0.7986
658332	10972.2	182.87	0.8003
658363	10972.7	182.8786111	0.8008
658393	10973.2	182.8869444	0.8055
658423	10973.7	182.8952778	0.8
658454	10974.2	182.9038889	0.7973
658484	10974.7	182.9122222	0.8012
658515	10975.2	182.9208333	0.8037
658545	10975.8	182.9291667	0.8023
658576	10976.3	182.9377778	0.8044
658606	10976.8	182.9461111	0.8002
658636	10977.3	182.9544444	0.7962
658667	10977.8	182.9630556	0.7985
658697	10978.3	182.9713889	0.7973
658728	10978.8	182.98	0.8004
658758	10979.3	182.9883333	0.8005
658789	10979.8	182.9969444	0.8037
658819	10980.3	183.0052778	0.8014
658849	10980.8	183.0136111	0.8004
658880	10981.3	183.0222222	0.8056
658910	10981.8	183.0305556	0.7989
658942	10982.4	183.0394444	0.8028
658972	10982.9	183.0477778	0.7995
659002	10983.4	183.0561111	0.7987
659033	10983.9	183.0647222	0.8031
659063	10984.4	183.0730556	0.8008
659094	10984.9	183.0816667	0.7985
659124	10985.4	183.09	0.7992
659155	10985.9	183.0986111	0.8015
659185	10986.4	183.1069444	0.8017
659215	10986.9	183.1152778	0.8039
659246	10987.4	183.1238889	0.8009
659276	10987.9	183.1322222	0.7984
659307	10988.5	183.1408333	0.7987
659337	10989	183.1491667	0.7978
659368	10989.5	183.1577778	0.8004
659398	10990	183.1661111	0.8001
659428	10990.5	183.1744444	0.8013
659459	10991	183.1830556	0.8022
659489	10991.5	183.1913889	0.8024
659520	10992	183.2	0.8099
659550	10992.5	183.2083333	0.7995
659581	10993	183.2169444	0.7992
659611	10993.5	183.2252778	0.7998
659642	10994	183.2338889	0.8032
659672	10994.5	183.2422222	0.8071
659703	10995	183.2508333	0.7988
659733	10995.5	183.2591667	0.8005
659764	10996.1	183.2677778	0.8001
659794	10996.6	183.2761111	0.7981
659824	10997.1	183.2844444	0.8034
659855	10997.6	183.2930556	0.8012
659885	10998.1	183.3013889	0.8037
659916	10998.6	183.31	0.8005
659946	10999.1	183.3183333	0.7975
659977	10999.6	183.3269444	0.8024
660007	11000.1	183.3352778	0.7976
660038	11000.6	183.3438889	0.8046
660068	11001.1	183.3522222	0.7977
660098	11001.6	183.3605556	0.7991
660129	11002.1	183.3691667	0.8003
660159	11002.6	183.3775	0.7999
660190	11003.2	183.3861111	0.8005
660220	11003.7	183.3944444	0.8042
660251	11004.2	183.4030556	0.8003
660281	11004.7	183.4113889	0.8035
660311	11005.2	183.4197222	0.7967
660342	11005.7	183.4283333	0.8003
660372	11006.2	183.4366667	0.7985
660403	11006.7	183.4452778	0.8074
660433	11007.2	183.4536111	0.7949
660464	11007.7	183.4622222	0.8045
660494	11008.2	183.4705556	0.8026
660525	11008.8	183.4791667	0.8002
660555	11009.2	183.4875	0.8059
660585	11009.8	183.4958333	0.8011
660616	11010.3	183.5044444	0.7986
660646	11010.8	183.5127778	0.7967
660677	11011.3	183.5213889	0.7992
660707	11011.8	183.5297222	0.8028
660737	11012.3	183.5380556	0.8039
660768	11012.8	183.5466667	0.8003
660798	11013.3	183.555	0.8007
660830	11013.8	183.5638889	0.8042
660860	11014.3	183.5722222	0.7993
660891	11014.9	183.5808333	0.8072
660921	11015.4	183.5891667	0.7995
660952	11015.9	183.5977778	0.7997
660982	11016.4	183.6061111	0.8016
661012	11016.9	183.6144444	0.8008
661043	11017.4	183.6230556	0.8004
661073	11017.9	183.6313889	0.8004
661104	11018.4	183.64	0.8021
661134	11018.9	183.6483333	0.803
661165	11019.4	183.6569444	0.8001
661195	11019.9	183.6652778	0.7985
661225	11020.4	183.6736111	0.7995
661256	11020.9	183.6822222	0.8046
661286	11021.4	183.6905556	0.804
661317	11022	183.6991667	0.7972
661347	11022.5	183.7075	0.8015
661378	11023	183.7161111	0.7994
661408	11023.5	183.7244444	0.8039
661438	11024	183.7327778	0.7992
661469	11024.5	183.7413889	0.7991
661499	11025	183.7497222	0.8
661530	11025.5	183.7583333	0.8026
661560	11026	183.7666667	0.8035
661590	11026.5	183.775	0.8026
661621	11027	183.7836111	0.8044
661652	11027.5	183.7922222	0.7999
661682	11028	183.8005556	0.8032
661713	11028.5	183.8091667	0.8
661743	11029	183.8175	0.8003
661774	11029.6	183.8261111	0.7995
661804	11030.1	183.8344444	0.8
661834	11030.6	183.8427778	0.806
661865	11031.1	183.8513889	0.7981
661895	11031.6	183.8597222	0.7998
661926	11032.1	183.8683333	0.8018
661956	11032.6	183.8766667	0.8032
661987	11033.1	183.8852778	0.8013
662017	11033.6	183.8936111	0.8001
662047	11034.1	183.9019444	0.8031
662078	11034.6	183.9105556	0.7987
662108	11035.1	183.9188889	0.8046
662139	11035.6	183.9275	0.7977
662169	11036.1	183.9358333	0.7994
662200	11036.7	183.9444444	0.8048
662230	11037.2	183.9527778	0.7995
662260	11037.7	183.9611111	0.8028
662291	11038.2	183.9697222	0.7961
662321	11038.7	183.9780556	0.8026
662352	11039.2	183.9866667	0.8043
662382	11039.7	183.995	0.803
662413	11040.2	184.0036111	0.7998
662443	11040.7	184.0119444	0.8004
662474	11041.2	184.0205556	0.7975
662504	11041.7	184.0288889	0.8015
662535	11042.2	184.0375	0.7987
662565	11042.8	184.0458333	0.7996
662596	11043.3	184.0544444	0.8068
662626	11043.8	184.0627778	0.8003
662657	11044.3	184.0713889	0.8002
662687	11044.8	184.0797222	0.8029
662718	11045.3	184.0883333	0.7986
662749	11045.8	184.0969444	0.8009
662779	11046.3	184.1052778	0.798
662810	11046.8	184.1138889	0.8003
662840	11047.3	184.1222222	0.7977
662871	11047.9	184.1308333	0.8033
662901	11048.4	184.1391667	0.7976
662932	11048.9	184.1477778	0.803
662962	11049.4	184.1561111	0.8098
662993	11049.9	184.1647222	0.7968
663023	11050.4	184.1730556	0.8022
663054	11050.9	184.1816667	0.7995
663084	11051.4	184.19	0.7968
663115	11051.9	184.1986111	0.7982
663145	11052.4	184.2069444	0.7996
663175	11052.9	184.2152778	0.8025
663206	11053.4	184.2238889	0.8024
663236	11053.9	184.2322222	0.7975
663267	11054.5	184.2408333	0.7968
663297	11055	184.2491667	0.8039
663328	11055.5	184.2577778	0.7993
663358	11056	184.2661111	0.8013
663389	11056.5	184.2747222	0.8041
663419	11057	184.2830556	0.7955
663449	11057.5	184.2913889	0.7964
663480	11058	184.3	0.8039
663511	11058.5	184.3086111	0.7981
663541	11059	184.3169444	0.7983
663572	11059.5	184.3255556	0.8024
663602	11060	184.3338889	0.8012
663633	11060.5	184.3425	0.8009
663663	11061	184.3508333	0.7964
663694	11061.6	184.3594444	0.8012
663724	11062.1	184.3677778	0.801
663755	11062.6	184.3763889	0.7999
663785	11063.1	184.3847222	0.7995
663816	11063.6	184.3933333	0.8016
663846	11064.1	184.4016667	0.7996
663876	11064.6	184.41	0.8019
663907	11065.1	184.4186111	0.8025
663937	11065.6	184.4269444	0.8023
663968	11066.1	184.4355556	0.798
663998	11066.6	184.4438889	0.7981
664029	11067.1	184.4525	0.7993
664059	11067.6	184.4608333	0.8016
664090	11068.2	184.4694444	0.8027
664120	11068.7	184.4777778	0.8032
664151	11069.2	184.4863889	0.8017
664181	11069.7	184.4947222	0.7995
664212	11070.2	184.5033333	0.7995
664242	11070.7	184.5116667	0.8021
664273	11071.2	184.5202778	0.8026
664303	11071.7	184.5286111	0.7971
664333	11072.2	184.5369444	0.801
664364	11072.7	184.5455556	0.7999
664394	11073.2	184.5538889	0.8051
664425	11073.8	184.5625	0.7951
664455	11074.2	184.5708333	0.7946
664486	11074.8	184.5794444	0.804
664516	11075.3	184.5877778	0.7986
664547	11075.8	184.5963889	0.8039
664577	11076.3	184.6047222	0.7969
664607	11076.8	184.6130556	0.7972
664638	11077.3	184.6216667	0.7987
664668	11077.8	184.63	0.8027
664699	11078.3	184.6386111	0.7986
664729	11078.8	184.6469444	0.8011
664760	11079.3	184.6555556	0.8033
664790	11079.8	184.6638889	0.8029
664821	11080.4	184.6725	0.8003
664851	11080.9	184.6808333	0.8005
664882	11081.4	184.6894444	0.8003
664912	11081.9	184.6977778	0.7996
664942	11082.4	184.7061111	0.7961
664973	11082.9	184.7147222	0.803
665004	11083.4	184.7233333	0.7958
665034	11083.9	184.7316667	0.7999
665065	11084.4	184.7402778	0.8032
665095	11084.9	184.7486111	0.8019
665126	11085.4	184.7572222	0.803
665156	11085.9	184.7655556	0.798
665187	11086.5	184.7741667	0.7992
665217	11087	184.7825	0.7989
665248	11087.5	184.7911111	0.7989
665278	11088	184.7994444	0.7991
665308	11088.5	184.8077778	0.8037
665339	11089	184.8163889	0.7977
665369	11089.5	184.8247222	0.7997
665400	11090	184.8333333	0.8017
665430	11090.5	184.8416667	0.7983
665461	11091	184.8502778	0.7979
665491	11091.5	184.8586111	0.7996
665522	11092	184.8672222	0.7972
665552	11092.5	184.8755556	0.8026
665583	11093	184.8841667	0.7976
665613	11093.5	184.8925	0.8038
665644	11094.1	184.9011111	0.8028
665674	11094.6	184.9094444	0.798
665705	11095.1	184.9180556	0.7943
665735	11095.6	184.9263889	0.8008
665766	11096.1	184.935	0.7984
665796	11096.6	184.9433333	0.799
665827	11097.1	184.9519444	0.7954
665857	11097.6	184.9602778	0.8032
665888	11098.1	184.9688889	0.8004
665919	11098.6	184.9775	0.798
665949	11099.1	184.9858333	0.7992
665980	11099.7	184.9944444	0.8003
666010	11100.2	185.0027778	0.7971
666041	11100.7	185.0113889	0.8045
666071	11101.2	185.0197222	0.801
666102	11101.7	185.0283333	0.7976
666132	11102.2	185.0366667	0.798
666162	11102.7	185.045	0.8002
666193	11103.2	185.0536111	0.8
666223	11103.7	185.0619444	0.8005
666254	11104.2	185.0705556	0.7979
666284	11104.7	185.0788889	0.8048
666315	11105.2	185.0875	0.7997
666345	11105.8	185.0958333	0.8017
666376	11106.3	185.1044444	0.8001
666406	11106.8	185.1127778	0.8018
666437	11107.3	185.1213889	0.7958
666467	11107.8	185.1297222	0.7995
666498	11108.3	185.1383333	0.8006
666528	11108.8	185.1466667	0.7978
666558	11109.3	185.155	0.7999
666589	11109.8	185.1636111	0.8012
666619	11110.3	185.1719444	0.8052
666650	11110.8	185.1805556	0.7997
666680	11111.3	185.1888889	0.7943
666711	11111.9	185.1975	0.796
666741	11112.4	185.2058333	0.795
666772	11112.9	185.2144444	0.8016
666802	11113.4	185.2227778	0.7998
666832	11113.9	185.2311111	0.8016
666863	11114.4	185.2397222	0.8044
666893	11114.9	185.2480556	0.7969
666924	11115.4	185.2566667	0.8
666954	11115.9	185.265	0.8017
666985	11116.4	185.2736111	0.8044
667015	11116.9	185.2819444	0.8009
667046	11117.4	185.2905556	0.7952
667076	11117.9	185.2988889	0.8034
667106	11118.4	185.3072222	0.8025
667137	11119	185.3158333	0.801
667167	11119.5	185.3241667	0.7998
667198	11120	185.3327778	0.8028
667228	11120.5	185.3411111	0.7984
667259	11121	185.3497222	0.8025
667289	11121.5	185.3580556	0.7928
667320	11122	185.3666667	0.7993
667350	11122.5	185.375	0.7977
667380	11123	185.3833333	0.8017
667411	11123.5	185.3919444	0.8003
667441	11124	185.4002778	0.8046
667472	11124.5	185.4088889	0.7985
667502	11125	185.4172222	0.7957
667533	11125.5	185.4258333	0.8007
667563	11126	185.4341667	0.7959
667594	11126.6	185.4427778	0.8008
667624	11127.1	185.4511111	0.8055
667654	11127.6	185.4594444	0.8002
667685	11128.1	185.4680556	0.8008
667715	11128.6	185.4763889	0.8
667746	11129.1	185.485	0.8026
667776	11129.6	185.4933333	0.8009
667807	11130.1	185.5019444	0.8017
667837	11130.6	185.5102778	0.7956
667868	11131.1	185.5188889	0.7981
667898	11131.6	185.5272222	0.7993
667929	11132.1	185.5358333	0.8021
667959	11132.6	185.5441667	0.7965
667990	11133.2	185.5527778	0.8015
668020	11133.7	185.5611111	0.8015
668051	11134.2	185.5697222	0.7969
668081	11134.7	185.5780556	0.7976
668111	11135.2	185.5863889	0.8016
668142	11135.7	185.595	0.7996
668172	11136.2	185.6033333	0.7977
668203	11136.7	185.6119444	0.8003
668233	11137.2	185.6202778	0.8002
668263	11137.7	185.6286111	0.7998
668294	11138.2	185.6372222	0.8009
668324	11138.7	185.6455556	0.8013
668355	11139.2	185.6541667	0.798
668385	11139.8	185.6625	0.8032
668416	11140.3	185.6711111	0.7947
668446	11140.8	185.6794444	0.7966
668477	11141.3	185.6880556	0.806
668507	11141.8	185.6963889	0.7972
668537	11142.3	185.7047222	0.8025
668568	11142.8	185.7133333	0.7973
668598	11143.3	185.7216667	0.7966
668629	11143.8	185.7302778	0.8058
668659	11144.3	185.7386111	0.8006
668690	11144.8	185.7472222	0.7994
668720	11145.3	185.7555556	0.7961
668750	11145.8	185.7638889	0.7991
668781	11146.4	185.7725	0.7964
668812	11146.9	185.7811111	0.8084
668842	11147.4	185.7894444	0.8053
668873	11147.9	185.7980556	0.8004
668903	11148.4	185.8063889	0.7996
668934	11148.9	185.815	0.7964
668964	11149.4	185.8233333	0.7939
668994	11149.9	185.8316667	0.7987
669025	11150.4	185.8402778	0.8038
669055	11150.9	185.8486111	0.8006
669086	11151.4	185.8572222	0.7949
669116	11151.9	185.8655556	0.8018
669147	11152.5	185.8741667	0.8011
669177	11153	185.8825	0.8006
669208	11153.5	185.8911111	0.7949
669238	11154	185.8994444	0.8004
669268	11154.5	185.9077778	0.8011
669299	11155	185.9163889	0.797
669329	11155.5	185.9247222	0.8
669360	11156	185.9333333	0.8035
669390	11156.5	185.9416667	0.8019
669420	11157	185.95	0.7959
669451	11157.5	185.9586111	0.8035
669481	11158	185.9669444	0.7998
669512	11158.5	185.9755556	0.7981
669542	11159	185.9838889	0.8045
669573	11159.5	185.9925	0.7962
669603	11160	186.0008333	0.7944
669633	11160.5	186.0091667	0.7992
669664	11161.1	186.0177778	0.803
669694	11161.6	186.0261111	0.8012
669725	11162.1	186.0347222	0.8009
669755	11162.6	186.0430556	0.7952
669785	11163.1	186.0513889	0.8014
669816	11163.6	186.06	0.804
669846	11164.1	186.0683333	0.8003
669877	11164.6	186.0769444	0.8003
669907	11165.1	186.0852778	0.8007
669938	11165.6	186.0938889	0.7943
669968	11166.1	186.1022222	0.8
669998	11166.6	186.1105556	0.7995
670029	11167.1	186.1191667	0.7999
670059	11167.6	186.1275	0.798
670089	11168.1	186.1358333	0.803
670120	11168.7	186.1444444	0.8007
670150	11169.2	186.1527778	0.8023
670181	11169.7	186.1613889	0.7989
670211	11170.2	186.1697222	0.8016
670242	11170.7	186.1783333	0.797
670272	11171.2	186.1866667	0.8013
670302	11171.7	186.195	0.8005
670333	11172.2	186.2036111	0.8016
670363	11172.7	186.2119444	0.8009
670394	11173.2	186.2205556	0.8024
670424	11173.7	186.2288889	0.7997
670455	11174.2	186.2375	0.793
670485	11174.8	186.2458333	0.7898
670515	11175.2	186.2541667	0.7904
670546	11175.8	186.2627778	0.7974
670577	11176.3	186.2713889	0.8032
670607	11176.8	186.2797222	0.8008
670637	11177.3	186.2880556	0.7974
670668	11177.8	186.2966667	0.7968
670698	11178.3	186.305	0.7963
670729	11178.8	186.3136111	0.7971
670759	11179.3	186.3219444	0.7997
670789	11179.8	186.3302778	0.7991
670820	11180.3	186.3388889	0.8002
670850	11180.8	186.3472222	0.8014
670881	11181.4	186.3558333	0.7997
670911	11181.9	186.3641667	0.7978
670941	11182.4	186.3725	0.7972
670972	11182.9	186.3811111	0.8036
671003	11183.4	186.3897222	0.7945
671033	11183.9	186.3980556	0.8046
671064	11184.4	186.4066667	0.7991
671094	11184.9	186.415	0.8005
671125	11185.4	186.4236111	0.7989
671155	11185.9	186.4319444	0.8002
671185	11186.4	186.4402778	0.8049
671216	11186.9	186.4488889	0.7979
671246	11187.4	186.4572222	0.7995
671277	11188	186.4658333	0.8009
671307	11188.5	186.4741667	0.8023
671337	11189	186.4825	0.8002
671368	11189.5	186.4911111	0.7969
671398	11190	186.4994444	0.7992
671429	11190.5	186.5080556	0.8015
671459	11191	186.5163889	0.7989
671489	11191.5	186.5247222	0.8015
671520	11192	186.5333333	0.801
671550	11192.5	186.5416667	0.7983
671581	11193	186.5502778	0.803
671611	11193.5	186.5586111	0.8015
671641	11194	186.5669444	0.7969
671672	11194.5	186.5755556	0.8001
671702	11195	186.5838889	0.7974
671732	11195.5	186.5922222	0.8018
671763	11196	186.6008333	0.8004
671793	11196.5	186.6091667	0.8019
671824	11197.1	186.6177778	0.795
671854	11197.6	186.6261111	0.7997
671884	11198.1	186.6344444	0.798
671915	11198.6	186.6430556	0.8023
671945	11199.1	186.6513889	0.8043
671976	11199.6	186.66	0.8007
672006	11200.1	186.6683333	0.8022
672036	11200.6	186.6766667	0.8002
672067	11201.1	186.6852778	0.8036
672097	11201.6	186.6936111	0.7971
672128	11202.1	186.7022222	0.7997
672158	11202.6	186.7105556	0.802
672188	11203.1	186.7188889	0.8016
672219	11203.6	186.7275	0.7982
672249	11204.1	186.7358333	0.8006
672280	11204.7	186.7444444	0.8008
672310	11205.2	186.7527778	0.7981
672340	11205.7	186.7611111	0.7949
672371	11206.2	186.7697222	0.8028
672401	11206.7	186.7780556	0.801
672432	11207.2	186.7866667	0.7999
672462	11207.7	186.795	0.8007
672492	11208.2	186.8033333	0.8007
672523	11208.7	186.8119444	0.7939
672553	11209.2	186.8202778	0.8066
672584	11209.7	186.8288889	0.7969
672614	11210.2	186.8372222	0.7959
672644	11210.7	186.8455556	0.7982
672675	11211.2	186.8541667	0.8007
672705	11211.8	186.8625	0.8024
672736	11212.3	186.8711111	0.7998
672766	11212.8	186.8794444	0.7988
672796	11213.3	186.8877778	0.798
672827	11213.8	186.8963889	0.8053
672857	11214.3	186.9047222	0.8015
672888	11214.8	186.9133333	0.7965
672918	11215.3	186.9216667	0.8006
672948	11215.8	186.93	0.8011
672979	11216.3	186.9386111	0.7998
673009	11216.8	186.9469444	0.8023
673040	11217.3	186.9555556	0.7966
673070	11217.8	186.9638889	0.8006
673101	11218.4	186.9725	0.8004
673131	11218.9	186.9808333	0.7955
673161	11219.4	186.9891667	0.7974
673192	11219.9	186.9977778	0.7985
673222	11220.4	187.0061111	0.7986
673252	11220.9	187.0144444	0.7978
673283	11221.4	187.0230556	0.8013
673313	11221.9	187.0313889	0.8039
673344	11222.4	187.04	0.8011
673374	11222.9	187.0483333	0.8009
673404	11223.4	187.0566667	0.8023
673435	11223.9	187.0652778	0.802
673465	11224.4	187.0736111	0.7987
673496	11224.9	187.0822222	0.7996
673526	11225.4	187.0905556	0.8064
673557	11226	187.0991667	0.7973
673587	11226.5	187.1075	0.7993
673617	11227	187.1158333	0.8001
673648	11227.5	187.1244444	0.8023
673678	11228	187.1327778	0.8003
673709	11228.5	187.1413889	0.8017
673739	11229	187.1497222	0.7982
673770	11229.5	187.1583333	0.798
673800	11230	187.1666667	0.8004
673831	11230.5	187.1752778	0.803
673861	11231	187.1836111	0.7992
673892	11231.5	187.1922222	0.7983
673922	11232	187.2005556	0.8004
673953	11232.5	187.2091667	0.7975
673983	11233	187.2175	0.8011
674013	11233.5	187.2258333	0.8017
674044	11234.1	187.2344444	0.8036
674074	11234.6	187.2427778	0.7991
674105	11235.1	187.2513889	0.8015
674135	11235.6	187.2597222	0.7974
674166	11236.1	187.2683333	0.8043
674196	11236.6	187.2766667	0.8006
674226	11237.1	187.285	0.7974
674257	11237.6	187.2936111	0.8036
674287	11238.1	187.3019444	0.7948
674318	11238.6	187.3105556	0.8007
674348	11239.1	187.3188889	0.8016
674379	11239.6	187.3275	0.8039
674409	11240.1	187.3358333	0.7994
674439	11240.6	187.3441667	0.8029
674470	11241.2	187.3527778	0.8016
674500	11241.7	187.3611111	0.8028
674531	11242.2	187.3697222	0.7992
674561	11242.7	187.3780556	0.7976
674592	11243.2	187.3866667	0.7991
674622	11243.7	187.395	0.7985
674653	11244.2	187.4036111	0.7984
674683	11244.7	187.4119444	0.8013
674714	11245.2	187.4205556	0.8
674744	11245.7	187.4288889	0.8063
674775	11246.2	187.4375	0.8023
674805	11246.8	187.4458333	0.8034
674835	11247.2	187.4541667	0.7992
674866	11247.8	187.4627778	0.7968
674896	11248.3	187.4711111	0.8008
674927	11248.8	187.4797222	0.8047
674957	11249.3	187.4880556	0.7967
674988	11249.8	187.4966667	0.7805
675018	11250.3	187.505	0.7966
675048	11250.8	187.5133333	0.8006
675079	11251.3	187.5219444	0.8042
675109	11251.8	187.5302778	0.8085
675140	11252.3	187.5388889	0.7969
675170	11252.8	187.5472222	0.7996
675201	11253.4	187.5558333	0.8021
675231	11253.9	187.5641667	0.7991
675262	11254.4	187.5727778	0.7981
675292	11254.9	187.5811111	0.8036
675323	11255.4	187.5897222	0.8014
675353	11255.9	187.5980556	0.8042
675384	11256.4	187.6066667	0.8023
675415	11256.9	187.6152778	0.8029
675445	11257.4	187.6236111	0.8034
675475	11257.9	187.6319444	0.7977
675506	11258.4	187.6405556	0.7967
675536	11258.9	187.6488889	0.8048
675567	11259.5	187.6575	0.7977
675598	11260	187.6661111	0.792
675628	11260.5	187.6744444	0.7975
675659	11261	187.6830556	0.7973
675689	11261.5	187.6913889	0.7998
675720	11262	187.7	0.7977
675750	11262.5	187.7083333	0.8014
675780	11263	187.7166667	0.8007
675811	11263.5	187.7252778	0.7938
675841	11264	187.7336111	0.7962
675872	11264.5	187.7422222	0.7936
675902	11265	187.7505556	0.7996
675933	11265.5	187.7591667	0.8006
675963	11266	187.7675	0.7989
675993	11266.5	187.7758333	0.8034
676024	11267.1	187.7844444	0.7966
676054	11267.6	187.7927778	0.7956
676085	11268.1	187.8013889	0.7997
676115	11268.6	187.8097222	0.7976
676146	11269.1	187.8183333	0.7993
676176	11269.6	187.8266667	0.8022
676207	11270.1	187.8352778	0.8001
676237	11270.6	187.8436111	0.796
676268	11271.1	187.8522222	0.8034
676298	11271.6	187.8605556	0.7979
676329	11272.1	187.8691667	0.8036
676359	11272.6	187.8775	0.7987
676390	11273.2	187.8861111	0.7982
676420	11273.7	187.8944444	0.8046
676451	11274.2	187.9030556	0.7994
676481	11274.7	187.9113889	0.7958
676512	11275.2	187.92	0.7975
676542	11275.7	187.9283333	0.7996
676573	11276.2	187.9369444	0.8033
676603	11276.7	187.9452778	0.8029
676634	11277.2	187.9538889	0.8045
676664	11277.7	187.9622222	0.7981
676694	11278.2	187.9705556	0.7956
676725	11278.8	187.9791667	0.8001
676755	11279.2	187.9875	0.8053
676786	11279.8	187.9961111	0.8029
676816	11280.3	188.0044444	0.8039
676847	11280.8	188.0130556	0.7981
676877	11281.3	188.0213889	0.7998
676907	11281.8	188.0297222	0.8023
676938	11282.3	188.0383333	0.7995
676968	11282.8	188.0466667	0.8037
676999	11283.3	188.0552778	0.7988
677029	11283.8	188.0636111	0.7985
677059	11284.3	188.0719444	0.8003
677090	11284.8	188.0805556	0.8003
677120	11285.3	188.0888889	0.8035
677151	11285.9	188.0975	0.8039
677181	11286.4	188.1058333	0.8048
677212	11286.9	188.1144444	0.8003
677242	11287.4	188.1227778	0.8029
677273	11287.9	188.1313889	0.7982
677303	11288.4	188.1397222	0.8014
677334	11288.9	188.1483333	0.8002
677364	11289.4	188.1566667	0.8007
677395	11289.9	188.1652778	0.8063
677425	11290.4	188.1736111	0.8117
677456	11290.9	188.1822222	0.804
677486	11291.4	188.1905556	0.8071
677517	11292	188.1991667	0.8022
677547	11292.5	188.2075	0.8025
677578	11293	188.2161111	0.798
677608	11293.5	188.2244444	0.8032
677639	11294	188.2330556	0.8023
677669	11294.5	188.2413889	0.8027
677700	11295	188.25	0.8025
677730	11295.5	188.2583333	0.8032
677761	11296	188.2669444	0.7947
677791	11296.5	188.2752778	0.7969
677822	11297	188.2838889	0.8053
677852	11297.5	188.2922222	0.7996
677882	11298	188.3005556	0.8021
677913	11298.5	188.3091667	0.8014
677943	11299	188.3175	0.7996
677974	11299.6	188.3261111	0.7945
678004	11300.1	188.3344444	0.7983
678035	11300.6	188.3430556	0.8026
678065	11301.1	188.3513889	0.8072
678096	11301.6	188.36	0.7961
678126	11302.1	188.3683333	0.7928
678156	11302.6	188.3766667	0.7969
678187	11303.1	188.3852778	0.7972
678217	11303.6	188.3936111	0.8039
678248	11304.1	188.4022222	0.8066
678278	11304.6	188.4105556	0.8046
678309	11305.1	188.4191667	0.7978
678339	11305.6	188.4275	0.8047
678370	11306.2	188.4361111	0.7972
678400	11306.7	188.4444444	0.7924
678430	11307.2	188.4527778	0.7992
678461	11307.7	188.4613889	0.7979
678491	11308.2	188.4697222	0.8036
678522	11308.7	188.4783333	0.7974
678552	11309.2	188.4866667	0.7994
678583	11309.7	188.4952778	0.8007
678613	11310.2	188.5036111	0.8007
678644	11310.7	188.5122222	0.7972
678674	11311.2	188.5205556	0.8037
678705	11311.8	188.5291667	0.8017
678735	11312.2	188.5375	0.7956
678766	11312.8	188.5461111	0.7974
678796	11313.3	188.5544444	0.8008
678826	11313.8	188.5627778	0.801
678857	11314.3	188.5713889	0.7984
678887	11314.8	188.5797222	0.7984
678918	11315.3	188.5883333	0.799
678948	11315.8	188.5966667	0.8019
678979	11316.3	188.6052778	0.8022
679009	11316.8	188.6136111	0.8007
679039	11317.3	188.6219444	0.799
